first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm74;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm7;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm16;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm98;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm63;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm67;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm7;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm85;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm67;Original-Original;Base;Progpedia56;Base;0.0
subm67;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm67;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm67;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm85;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm16;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm85;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm13;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm16;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm7;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm85;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm16;Original-Original;Base;Progpedia56;Base;0.0
