id,type,token,location,code
217,DECLAREDREFERENCEEXPRESSION,"n_cenarios",Sociologia.java(16:3-16:13),"n_cenarios"
218,MEMBERCALLEXPRESSION,"nextInt",Sociologia.java(16:16-16:31),"stdin.nextInt()"
219,DECLAREDREFERENCEEXPRESSION,"stdin",Sociologia.java(17:3-17:8),"stdin"
220,DECLAREDREFERENCEEXPRESSION,"stdin",Sociologia.java(16:16-16:21),"stdin"
221,DECLAREDREFERENCEEXPRESSION,"nextInt",Sociologia.java(16:22-16:29),"nextInt"
222,DECLAREDREFERENCEEXPRESSION,"nextLine",Sociologia.java(17:9-17:17),"nextLine"
223,DECLAREDREFERENCEEXPRESSION,"control",Sociologia.java(18:3-18:10),"control"
224,DECLAREDREFERENCEEXPRESSION,"System",Sociologia.java(14:31-14:37),"System"
225,UNINITIALIZEDVALUE,"Uninitialized Value",,""
226,NEWEXPRESSION,"",Sociologia.java(14:19-14:41),"new Scanner(System.in)"
227,CONSTRUCTEXPRESSION,"",Sociologia.java(14:19-14:41),"new Scanner(System.in)"
228,MEMBEREXPRESSION,"in",Sociologia.java(14:31-14:40),"System.in"
229,LITERAL,"",Sociologia.java(18:11-18:12),"1"
